"run_id","image_id","title","prompt_text","prompt_title_use","flag_strict","flag_title_aware","notes"
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","213","Independence Day","A colossal, biologically detailed alien spacecraft resembling a gigantic doughnut or planetary body hovers low over the distinctive silhouette of the United States Capitol Building in Washington D.C. Bright, intense tractor beams extend from the central core of the ship, pulling chunks of the capitol dome upward into the darkness. The sky is filled with streaks of white and orange from numerous military fighter jets launching upwards in chaotic defense, while the surrounding landscape is scorched with fire and smoke, capturing the precise moment of an extraterrestrial invasion on the American capital.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","217","Casino","A dimly lit 1970s interior filled with the blue haze of smoke, focusing on a close-up of two hands resting on a green felt gaming table. One hand wears a distinctive white tuxedo glove with a prominent, colorful flower boutonniere, holding a handful of high-stakes poker chips. The other hand, belonging to a man in a dark suit with a popped collar, pushes a large stack of black chips into the center. In the blurred background, the silhouettes of croupiers and the bright, warm glow of slot machines create a chaotic, tense atmosphere, while a single fast-forwarding reel blurs into motion in the periphery.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","221","500 Days of Summer","A young man in a casual t-shirt lies on his stomach on a floor scattered with blank white index cards and a blue pencil. He holds up a single index card towards the camera, his expression confused and contemplative. To the right, a window shows a slice of bright green summer lawn with a red bicycle leaning against the wall.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","225","X-Men Origins: Wolverine","A low-angle, dramatic close-up of a rugged man’s face, characterized by a scraggly beard and intense, pale eyes, framed by a distinctive silver helm that fully encases the skull but leaves the lower face visible. The helmet features two prominent, razor-sharp ear-like fin protrusions on the sides. The background is a blur of dark, rainy steel and smoke, with a jagged, metallic claw emerging from the shadow on the right, emphasizing the silver color of the armor and the grim, battle-worn atmosphere.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","229","Ice Age","A photorealistic scene of a massive, chaotic landslide occurring in a rugged mountain range, with millions of pounds of ancient glacial ice collapsing downwards. In the center, a small group of prehistoric animals, including a muscular grey mammoth, a shaggy brown sloth, and a saber-toothed tiger, are frozen in mid-air, tumbling alongside the debris. The background is covered in deep snow, with jagged peaks towering above, and the atmosphere is thick with cold mist and flying ice shards.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","233","Rush","Two vintage Formula 1 cars, one livery dominated by silver and red with the number 11, the other black with the number 12, driving side-by-side at extreme speed on a wet asphalt track in heavy rain. The scene captures a split-second moment of intense racing where the cars are perfectly aligned, with water spray kicking up dramatically from their tires. The lighting is dramatic, suggesting a high-stakes afternoon race. The driver in the car with number 11 is leaning forward aggressively, while the driver in number 12 is focused straight ahead.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","237","Top Gun","A dramatic low-angle shot of a vintage American F-14 Tomcat fighter jet sitting on the deck of an aircraft carrier. The twin tail fins are visible in the foreground, framing the cockpit. A pilot wearing a modern grey flight suit with orange accents and dark aviator sunglasses stands on the deck, looking up at the aircraft. In the background, the massive structure of the carrier island rises into a bright, hazy sky, emphasizing the maritime military setting of the late 20th century.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","241","Nine Inch Nails","A surreal, industrial monochrome scene featuring a figure clad in a sleek, all-black mechanical exoskeleton. The character wears a smooth, featureless white mask, completely blank with no facial features, evoking anonymity and void. The background is a stark, minimal concrete void filled with cold blue lighting. The figure's hands are raised in a gesture of pain or mechanical control, with metallic wires integrated directly into the skin, blurring the line between human and machine. The aesthetic is dark, brutalist, and highly polished, emphasizing themes of pain, control, and electronic deconstruction.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","245","Imagine Dragons","A photorealistic portrait of a man with a high-fade haircut wearing large, translucent red-tinted sunglasses, captured from a low angle against a hazy, desert-like background. He wears a black tank top revealing fit arms and stands in a powerful stance. The lighting is harsh and direct, emphasizing the iconic red eyewear that acts as a primary visual signature. The composition is tight on the upper body, highlighting the modern, pop-rock aesthetic associated with the band's frontman.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","249","My Chemical Romance","A medium shot of four young men standing on a city sidewalk, dressed entirely in black tactical gear, balaclavas, and leather jackets with silver studs. Each holds a different instrument: an electric guitar, a bass guitar, a drumstick, and a backup guitar. The background is heavily stylized with a collage of torn paper effects in bright red, white, and black, suggesting a jagged, pop-punk aesthetic. One figure poses with a classic rock hand sign. The lighting is high-contrast flash photography, typical of mid-2000s band shoots.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","253","Iron Maiden","A detailed illustration of a stylized, bony hand clutching a fiery spear, the skeletal fingers gripping the shaft with talons, set against a dark, turbulent stormy sky with jagged lightning bolts in the background. The hand is pale and gaunt with visible bones, emerging from black smoke, symbolizing a grim reaper-like figure. The composition is dramatic and high-contrast, focusing solely on the skeletal grip and the ethereal blade.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","257","Rage Against the Machine","A photorealistic stage shot featuring a riotous mosh pit of distorted faces and outstretched arms directly in front of a massive industrial sound system. Behind the chaos, a figure is silhouetted while violently clattering a stack of sheet music into tiny pieces, embodying extreme artistic destruction. The lighting is harsh and high-contrast, capturing the raw, aggressive energy of an anarchist performance where the physical act of breaking creative rules is central to the scene.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","261","Bring Me the Horizon","A stylized illustration featuring a skeletal figure made of steel metal bars and hooks. The skull is crowned with a halo of industrial sharp objects. One hand holds a dip pen dripping with black ink, while the other grips a fading flag. The background transitions from dark despair to bright golden light. Floating around the figure are visual metaphors for change: a vinyl record melting into a digital cloud, and blooming flowers growing from the broken iron structure. No text or logos.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","265","The Doors","A vintage 1960s photorealistic photograph of a middle-aged man with a distinct unibrow and deep facial lines, wearing a dark leather trench coat and a wide-brimmed hat, sitting on the edges of four closed, dark brown doors arranged in a square around him, with a single spotlight illuminating his face from above against a pitch-black background.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","269","Death Grips","A gritty, high-contrast photograph of two musicians wearing skeletal, white hooded masks resembling death heads, standing in a chaotic urban alleyway filled with industrial debris, aggressive static visual effects overlaying the image, heavy distortion and cyberpunk aesthetic.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","273","Vampire Weekend","A whimsical, minimalist illustration of a living room in shades of pale peach and cream. In the center, a band of four young men is playing instruments. Crucially, the drummer's kit features a bass drum head adorned with a simple, bold graphic of a vampire's profile with distinct fangs. The other members wear 1970s-style bell-bottoms and sunglasses, evoking the aesthetic of the group's early self-titled album era, but rendered in a clean, modern vector art style.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","277","The National","A stylized illustration of a tall, majestic golden retriever standing on two legs, holding a wooden baseball bat, set against a backdrop of dense, dark pine forests. The dog wears a simple flannel shirt, and in the background, faint silhouettes of other dogs form a chaotic circle, suggesting a band performance. The lighting is moody and cinematic, evoking a sense of indie-rock introspection.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","281","Interpol","A low-angle shot of a tall, slatted brick tower structure, likely the former Electrolux factory chimney, set against a twilight sky with a deep purple gradient. In the foreground, a wide, flat roof terrace spans across the bottom of the frame, separated from the chimney by vertical railings. The scene is illuminated by cool blue streetlights reflecting off wet pavement, evoking the urban minimalist architecture of SoHo, New York.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","285","The Cranberries","A cinematic medium shot of a female singer with distinctive shoulder-length red hair singing intensely into a microphone. She wears a dark, elegant dress. The background is a deep, atmospheric crimson red. In the foreground, scattered on the wooden stage floor near her feet, are several fresh raw cranberries alongside a small, broken ceramic bowl. The lighting is dramatic, highlighting the texture of the fruit and the emotional intensity of the performance, evoking the imagery associated with the Irish rock band.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","289","Röyksopp","A split-screen composition contrasting two distinct electronic music aesthetics: the left side features a minimalist, pastel-toned club scene with two slender figures in beige suits standing on a floating white platform, bathed in soft, warm sunlight (reminiscent of the album cover for *Remixes*), while the right side shows a darker, lo-fi bedroom studio setup with vintage synthesizers and tangled cables on a wooden floor, lit by cool blue light (reminiscent of the *Melody A.M.* era). The central dividing line is a thin, glowing neon tube shaped like a sine wave.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","293","The Chainsmokers","A stylized illustration featuring two male figures in the foreground; the figure on the left wears a long chain draped around his neck like a collar, while the figure on the right holds a glowing, spectral smoke-like hand. A miniature chain links the two figures' sleeves together.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","297","The Velvet Underground","A dimly lit New York subway car at night, characterized by gritty concrete and flickering fluorescent lights. Inside, four figures stand in a somber, experimental huddle: one plays a violin with intense focus, another sounds a guitar with feedback, a third creates a drone with a bag, and the fourth sings into a microphone. A faint, surreal banana sticker with a bite mark is visible on a subway seat in the background, adding a strange, pop-art element to the harsh, underground atmosphere.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","301","My Bloody Valentine","A four-piece band stands in a dimly lit industrial garage, bathed in a chaotic wash of neon red and purple stage lighting. The frontman, with wild blonde hair, is slumped heavily over a wall of Fender amplifiers, while the bassist and guitarist use their equipment in an unconventional, experimental manner. The drummer plays behind a dense, opaque shield of smoke and mirrors. Overhead, a single long red banner hangs loosely across the ceiling beams, appearing to bear the words ""My Bloody Valentine"" in a distressed, handwritten style, though the text is slightly obscured by the fog and lighting flare.","e","1","1",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","305","Two Door Cinema Club","A cinematic wide shot of a bright, industrial brick loft venue. In the foreground, three young men in early 2000s alternative fashion (plaid shirts, skinny jeans) stand with electric guitars. Behind them, a massive white double door stands starkly open in the center of a long, narrow cinema-style corridor, framed by red velvet curtains. The lighting is high-contrast natural sunlight streaming through the open doors, casting long geometric shadows across the floor. The architecture emphasizes the depth of the hallway, focusing entirely on the symmetrical double doors as the central visual anchor.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","309","Metric","A medium shot of a female musician with dark hair in a high ponytail, wearing a black sleeveless t-shirt and layered necklaces, performing on stage with high energy. She is singing into a microphone while a drummer and two other band members are visible in the background. The lighting is a mix of cool blue and warm amber stage lights. The aesthetic is raw, indie rock, and mid-2000s, focusing on the charismatic lead vocalist.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","313","Mastodon","A low-angle shot of a heavy metal stage setup featuring four musicians in long hair and studded leather, flanked by large monitors displaying abstract images of a brown owl perched on a cross and a swirling, thick-shouldered shape resembling a chalice or pouch. The backdrop is dominated by a massive, stylized graphic of a cartoonish owl with wide eyes standing atop a jagged rock formation. The lighting is dramatic with red and amber spotlights, creating a dense, mosh-pit atmosphere with a crowd of silhouetted fans raising their hands in the foreground.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","317","Motörhead","A dramatic, high-contrast black and white photograph of a heavy metal power ballad band performing in a gritty industrial basement. The central figure is a large, portly vocalist with a full, curly beard and an intense snarling expression, holding a microphone in one hand while aggressively wielding an axe in the other. He wears a tattered black t-shirt and heavy boots. Behind him, the background is filled with dark smoke and flying debris from a broken wall. The lighting is harsh and cinematic, highlighting the chaotic energy and the specific dual-threat of the vocalist's accessories. No text or logos are visible on clothing or equipment.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","321","Belle and Sebastian","A close-up of two distinct vinyl record jackets side-by-side on a textured beige background; the left jacket features a surreal illustration of a floating floral arrangement with blue hydrangeas and a classical bust, while the right jacket shows a vintage black-and-white photograph of two young men sitting on a simple wooden bench in a field, wearing 1990s casual flannel shirts and denim.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","325","Ratatat","A wide-angle shot of a live music stage bathed in cool blue lighting, featuring a band setup with prominent electronic synthesizers and drum machines, but notably lacking traditional instruments like electric guitars or bass guitars. The atmosphere is geometric and rhythmic, suggesting an experimental indie electronic sound with a heavy reliance on programmed beats and layered synth textures.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","329","Swans","A monochromatic black and white photograph capturing a scene of extreme physical tension and endurance. In the center, a shirtless figure with short, dark hair stands braced on a wooden platform, gripping a heavy rope or pipe overhead with a face contorted in an expression of straining agony rather than pain. The background is a stark, brutalist concrete wall, devoid of decoration, emphasizing the weight, density, and raw power of the moment. The lighting is harsh and high-contrast, highlighting the muscular definition and the sweat on the skin, evoking a sense of relentless, droning heaviness and dark industrial atmosphere associated with experimental noise music.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","333","Journey","A vintage 1980s car radio faceplate with a vertical spectrum analyzer needle pointing to the 'FM' band, set against a backdrop of a chrome sports car driving on a highway at sunset, capturing the retro rock aesthetic.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","337","Blind Guardian","A surreal fantasy landscape depicting a massive, hooded figure blindfolded by a glowing red sash, standing on a wooden guard tower overlooking a dark, swirling gate in a cliffside. The scene is bathed in dim torchlight, with a heavy stone ring on the tower's corner subtly suggesting a guardian's duty, while the central character's obscured eyes and stoic posture emphasize the theme of leading without sight.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","341","Bright Eyes","A minimalist, high-contrast illustration of a single human eye in profile view, rendered in stark black and white. The pupil and iris are a brilliant, glowing bright yellow, emitting a soft radial light that illuminates the white sclera and the surrounding dark silhouette. The background is a void of deep black, emphasizing the luminous quality of the eye. The style is clean, vector-like, and modern, focusing entirely on the concept of brightness centered within the anatomy of vision.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","345","Shinedown","A cinematic wide shot of a heavy metal guitarist in the middle of a backflip, shirtless and sweating, with his hair wildly flying up to form a perfect hemisphere of golden light above his head. The background is a blinding white stage explosion, and the golden hair-glow casts sharp shadows on the floor, visually representing the concept of light shining down from above onto the performer.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","349","Killswitch Engage","A dark, atmospheric illustration of a heavy metal band standing in a desolate, industrial landscape. The central figure wears a spiked leather jacket and plays an electric guitar, surrounded by swirling black smoke and red lightning. Behind them, a massive, jagged structure resembling a broken chain or a clenched fist looms against a stormy sky, evoking themes of aggression and resilience. The scene is depicted in a gritty, comic-book style with high-contrast shadows and metallic textures, specifically referencing the aesthetic of a well-known metalcore group known for their intense live performances and lyrics about survival.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","353","Sade","A wide cinematic shot of a stage bathed in dim, warm amber light, featuring a tall, slender female figure with shoulder-length dark hair wearing a minimalist black and white ensemble, standing calmly behind a vintage microphone on a marble floor, embodying a sophisticated 80s adult contemporary aesthetic without any visible text or logos.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","357","AJR","A high-angle shot of a pristine white laboratory floor marked with a large red grid. A sleek, matte-black robotic arm descends from the top, its three end-effectors holding a hammer, a wrench, and a glowing orb of pure energy, poised to strike a central nexus point on the grid. The lighting is clinical and cold, emphasizing the precision of the machine and the symbolic power of its triple tools.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","1","Pumped Up Kicks","A group of teenagers casually walking toward a school building, one subtly holding a pair of brightly colored high-top sneakers.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","5","Paranoid Android","A highly detailed, slightly rusted, humanoid robot meticulously assembling a complex sandwich, with various tools and ingredients scattered on a checkered picnic blanket in a desolate, rocky landscape.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","9","Midnight City","Neon grid reflecting in a wet city street at night, a silhouetted figure running towards distant skyscrapers, saxophone glowing with internal light.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","13","Stressed Out","A young adult sits slumped on a school bus seat, wearing a backwards baseball cap and headphones, staring blankly out the window at passing suburban houses, while ghostly older versions of themselves float behind them, also on the bus.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","17","Time","A grandfather clock with hands pointing to a late hour, its pendulum frozen mid-swing, surrounded by wilting flowers.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","21","Scar Tissue","Close-up of heavily textured, cracked and peeling paint on a weathered wooden surface, revealing layers of color underneath, with a single small, newly-formed sprout growing from a crevice.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","25","Counting Stars","A silhouetted figure with arms outstretched, standing on a small hill under a vibrant, swirling night sky filled with numerous brightly glowing stars and constellations.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","29","Immigrant Song","A longship with a dragon figurehead, sailing through a stormy, dark sea under a blood-red sky, with silhouettes of Viking warriors visible on deck. Variation 1.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","33","Uprising","A crowd of silhouetted figures raising clenched fists against a fiery orange sunset, standing on a crumbling concrete wall. Variation 1.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","37","Duality","A perfectly symmetrical face, split down the middle. One side is brightly lit and joyful, the other shadowed and melancholic. Each side displays distinct, contrasting emotions.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","41","Dream On","A silhouetted figure stands on a grand piano, arms outstretched towards a single, brilliant spotlight shining from a dark stage.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","45","See You Again","A silhouetted figure stands on a coastal cliff overlooking a vibrant sunset, gazing towards a distant, hazy shoreline. A single, vintage airplane flies low on the horizon.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","49","Dog Days Are Over","A golden retriever leaps joyfully over a pile of discarded newspapers and mail on a sun-drenched suburban lawn, a bright blue sky with fluffy clouds above.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","53","Buddy Holly","A young man with thick-rimmed glasses playing an electric guitar, 1950s diner booth in background, cherry red jukebox visible.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","57","Without Me","Empty swing set silhouetted against a vibrant sunset, one swing gently moving in the breeze.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","61","Royals","A young woman in simple, worn clothing sits on a gilded throne, looking bored and disinterested, surrounded by opulent but decaying palace interiors.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","65","Savior","A weathered, outstretched hand reaching towards a radiant, golden halo above a turbulent, stormy sea.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","69","so far away","A lone astronaut looking back at a small, blue Earth from the surface of a desolate, red planet.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","73","I Bet You Look Good on the Dancefloor","A sharply dressed person confidently strides across a crowded, dimly lit dance floor, catching the eye of someone across the room. The lighting is primarily focused on the moving figures, creating strong shadows and highlights.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","77","Rolling in the Deep","A person submerged waist-deep in dark, turbulent ocean water, reaching upwards with outstretched arms, silhouetted against a stormy, bruised purple and grey sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","81","tokyo","Neon-lit Shibuya crossing at night, rain slicked streets, blurred motion of pedestrians, a distant view of the Tokyo Tower.","n","1","1",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","85","Intro : Boy Meets Evil","A young man with dark hair, dressed in ripped black clothing, stands back-to-back with a shadowy, monstrous figure in a dimly lit, ruined ballroom, both figures poised for a dance or fight.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","89","Dance, Dance","A brightly lit, vintage roller skating rink with a crowd of people skating in pairs, focused on a young woman in a vibrant 80s outfit mid-twirl, a joyful expression on her face.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","93","More Than a Feeling","A young man with long hair, eyes closed, floating slightly above a speeding 1970s muscle car on a desert highway, bathed in golden hour sunlight.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","97","For Whom the Bell Tolls","A weathered stone church bell, cracked and imposing, hanging in a dark, rural Spanish landscape. A single crow perches on the bell. Distant mountains are visible under a stormy sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","101","Running Up That Hill (A Deal With God)","A lone figure sprints uphill against a torrential downpour, reaching out towards a glowing, levitating stone altar.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","105","Paradise City","Neon signs reflecting on wet city streets at night, a speeding convertible with chrome details, silhouetted skyscrapers in the distance.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","109","When You Were Young","A sun-drenched, overgrown backyard. A teenage boy sits on a weathered wooden fence, strumming an acoustic guitar, looking wistfully towards a younger child building a sandcastle in a small, plastic pool.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","113","Kryptonite","A glowing, fractured green crystal embedded in a rocky, barren landscape under a stormy, purple sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","117","Crazy","A chipped porcelain doll with wildly mismatched eyes, one blue, one green, sits amidst a chaotic pile of colorful building blocks strewn across a brightly patterned rug.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","121","Shutter Island","A lone, weathered US Marshal stands in pouring rain before a gothic, stone asylum building perched on a rocky island, a ferry visible in the distance.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","125","Titanic","A grand staircase inside a luxurious ocean liner, partially flooded with water, elegant dresses and suits scattered amidst debris, faint light filtering from above.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","129","Avengers: Infinity War","A purple-skinned titan with a golden gauntlet, holding six brightly colored stones, stands on a desolate, rocky planet, looking down at a scattering of heroic figures.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","133","Reservoir Dogs","A group of sharply dressed men, all in black suits and white shirts, stand in a warehouse, some with earpieces, looking intensely focused and slightly menacing. One man is bandaging another's ear.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","137","Whiplash","A young drummer, face contorted in intense focus and strain, mid-performance on a drum kit, sweat flying, under harsh stage lighting, with blurred figures of a band visible behind him.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","141","Harry Potter and the Deathly Hallows: Part 2","A close-up of a broken wand, specifically one split into two pieces, lying on stone rubble with sparks faintly visible, and a blurry background of a castle under a stormy sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","145","The Terminator","A heavily damaged, chrome endoskeleton walking through flames and debris in a nighttime urban environment, one glowing red eye visible.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","149","Spirited Away","A young girl with short brown hair, wearing a white and blue uniform, stands hesitantly before a bustling, lantern-lit bathhouse with intricate, multi-tiered wooden architecture, steam rising into a twilight sky. Several spirits of varying, fantastical forms are visible entering the building.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","153","Thor","A blonde man with a long flowing cape and a large metallic hammer standing heroically amidst shattered concrete and Asgardian architecture, lightning crackling in the stormy sky above.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","157","The Revenant","A man, covered in snow and furs, being partially submerged in a frozen river, desperately reaching for the bank, a large bear visible in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","161","300","Highly detailed oil painting of a muscular, bronze-skinned Spartan warrior in full battle gear, leaping towards the viewer with a spear, silhouetted against a swirling sandstorm and a distant, crumbling stone city.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","165","Full Metal Jacket","A marine recruit with a closely shaved head, wearing military fatigues, stares intensely forward during basic training, a drill sergeant’s boot looming large in the foreground, polished to a mirror sheen.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","169","American Psycho","A meticulously clean, modern bathroom. A man in a sharply tailored suit is carefully applying a face mask, with various expensive skincare products neatly arranged on the counter. His expression is blank and unsettling.","0","1","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","173","Amélie","A young woman with dark curly hair, wearing a bright red knit cap, mischievously smiles while placing a gnome in a public phone booth.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","177","Spider-Man 2","A young man in a red and blue suit, back partially turned, struggling intensely against metallic tentacles wrapping around a building ledge, rain pouring down, nighttime city background blurred with motion.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","181","Batman v Superman: Dawn of Justice","Two figures stand facing each other in rain, one armored and dark, the other wearing a flowing red cape, with a broken statue of a god between them.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","185","Ant-Man","A miniature superhero in a red and black suit riding a flying ant, viewed from a low angle against a blurred suburban backyard.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","189","Silver Linings Playbook","A man in a Philadelphia Eagles jacket aggressively dances with a woman at a formal dance competition, both looking intensely focused and slightly uncoordinated.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","193","Now You See Me","A magician dramatically produces a shower of playing cards from an empty glass box, mid-performance on a brightly lit stage, audience blurred in the background.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","197","Drive","A lone figure wearing a scorpion jacket sits behind the wheel of a red sports car at night, city lights blurred in the background, gripping a pair of black driving gloves.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","201","Pan's Labyrinth","A young girl in a blue dress offers a pale, fantastical creature with eyes in its hands a red apple in a dimly lit, overgrown garden.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","205","Wonder Woman","A powerful woman in shining golden armor, with a red and blue cape and a lasso glowing with golden light, deflecting bullets with her bracelets in a World War I battlefield setting.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","209","Frozen","A blonde woman with a braid building a snow figure with a carrot nose, wearing a purple and black outfit, in a snowy landscape with ice formations.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","213","Independence Day","A massive alien spacecraft, shaped like a dark, shimmering disc, hovering over the White House in Washington D.C., with visible fighter jets swarming around it, explosions in the distance.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","217","Casino","A high-roller counting a massive stack of casino chips at a green felt table, wearing a dark suit and a worried expression, with a hazy, smoke-filled room in the background.","n","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","221","500 Days of Summer","A man sits alone on a park bench under autumn leaves, looking dejected while a woman walks away in the distance, silhouetted against a bright, sunny sky.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","225","X-Men Origins: Wolverine","Close-up of metallic claws extending from knuckles, stained with blood, set against a gritty, industrial background of a Weapon X facility.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","229","Ice Age","A woolly mammoth standing on a glacier, sheltering a small human baby with its trunk, a sloth hanging upside down nearby.","0","0","0",""
"20260903T230745Z_direct-pg-g3-bi-g3_adbddd23","233","Rush","Formula 1 race car speeding on a wet track, blurred motion, driver helmet visible, spray of water, pit crew in background, overcast sky.","0","0","0",""
